Order_ID,Order_Date,Order_Priority,Customer_ID,Product_Category,Product_Name,City,Ship_Mode,Ship_Date,Discount,Unit_Price,Quantity_ordered_new,Product_Base_Margin,Shipping_Cost,Sales,Profit
31492,15-10-2011,Critical,2498,Office Supplies,Staples 6 Outlet Surge,San Diego,Regular Air,17-10-2011,0.04,11.97,47,0.58,4.98,581.5,-14.7
31492,15-10-2011,Critical,2498,Office Supplies,Acco Perma? 2700 Stacking Storage Drawers,San Diego,Express Air,18-10-2011,0.09,29.74,61,0.7,6.64,1743.79,-25.32
31492,15-10-2011,Critical,2498,Office Supplies,Fellowes Stor/Drawer? Steel Plus? Storage Drawers,San Diego,Regular Air,16-10-2011,0.03,95.43,41,0.79,19.99,3830.88,-282.672
8419,29-09-2012,Critical,2498,Office Supplies,Xerox 1936,San Diego,Express Air,01-10-2012,0.07,19.98,37,0.38,5.97,716.71,70.39
8419,29-09-2012,Critical,2498,Office Supplies,Xerox 214,San Diego,Regular Air,30-09-2012,0.1,6.48,47,0.37,7.03,298.84,-86.62
3524,02-05-2013,High,2498,Office Supplies,Computer Printout Paper with Letter-Trim Perforations,San Diego,Regular Air,03-05-2013,0,18.97,27,0.37,9.03,549.41,52.35
8833,04-05-2013,Low,2498,Office Supplies,Carina Double Wide Media Storage Towers in Natural & Black,San Diego,Regular Air,08-05-2013,0,80.98,52,0.81,35,4340.67,-846.73
87034,24-05-2011,Low,2505,Furniture,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Daly City,Regular Air,02-06-2011,0,46.94,18,0.44,6.77,881.15,607.9935
87034,24-05-2011,Low,2505,Office Supplies,Fellowes Super Stor/Drawer? Files,Daly City,Regular Air,28-05-2011,0.09,161.55,3,0.66,19.99,458.42,-139.75
87457,03-09-2011,Critical,2529,Office Supplies,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Antioch,Regular Air,05-09-2011,0.05,8.74,3,0.38,8.29,28.46,-32.35
87451,29-03-2010,High,2530,Technology,Targus USB Numeric Keypad,Apple Valley,Regular Air,30-03-2010,0.04,40.98,7,0.74,6.5,277.07,-89.5
87456,17-05-2011,Not Specified,2530,Office Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,Apple Valley,Regular Air,17-05-2011,0.06,40.97,17,0.59,8.99,664.5,196.58
87456,17-05-2011,Not Specified,2530,Office Supplies,Tennsco Regal Shelving Units,Apple Valley,Regular Air,19-05-2011,0.06,101.41,2,0.82,35,216.09,-253.38
87456,17-05-2011,Not Specified,2530,Technology,Accessory32,Apple Valley,Regular Air,19-05-2011,0.01,55.99,15,0.35,1.25,763.27,526.6563
87452,02-05-2010,Medium,2531,Office Supplies,EcoTones? Memo Sheets,Atascadero,Regular Air,04-05-2010,0.08,4,14,0.37,1.3,51.99,28.4
87454,24-02-2011,High,2531,Office Supplies,UniKeep? View Case Binders,Atascadero,Regular Air,26-02-2011,0.03,4.89,9,0.39,6.07,45.49,-132.2615
87455,10-04-2011,Medium,2531,Furniture,Bush Advantage Collection? Round Conference Table,Atascadero,Delivery Truck,12-04-2011,0.05,212.6,2,0.64,52.2,426.93,-248.78
87458,26-01-2013,Medium,2531,Office Supplies,Xerox 191,Atascadero,Regular Air,27-01-2013,0.05,19.98,1,0.38,5.86,21.48,0.1444
87459,02-05-2013,Medium,2531,Technology,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Atascadero,Regular Air,03-05-2013,0.05,29.89,14,0.5,1.99,401.51,277.0419
87462,26-12-2013,High,2531,Office Supplies,"Advantus Push Pins, Aluminum Head",Atascadero,Regular Air,26-12-2013,0,5.81,22,0.54,3.37,130.82,-12.00864
46436,04-04-2010,Low,2548,Technology,Accessory31,Los Angeles,Regular Air,11-04-2010,0,35.99,46,0.35,0.99,1477.57,840.051
40997,21-04-2010,Low,2548,Office Supplies,Xerox 1951,Los Angeles,Express Air,21-04-2010,0.05,30.98,12,0.4,9.18,382.29,61.47
40997,21-04-2010,Low,2548,Office Supplies,Boston KS Multi-Size Manual Pencil Sharpener,Los Angeles,Regular Air,28-04-2010,0.05,22.99,37,0.57,8.99,881.74,18.27
40997,21-04-2010,Low,2548,Furniture,Bush Advantage Collection? Round Conference Table,Los Angeles,Delivery Truck,25-04-2010,0.04,212.6,33,0.73,110.2,7384.18,-513.79042
29889,04-12-2010,Not Specified,2548,Office Supplies,"Dixon Ticonderoga? Erasable Colored Pencil Set, 12-Color",Los Angeles,Regular Air,07-12-2010,0.09,5.98,81,0.51,1.67,448.26,23.87
4610,17-06-2011,Low,2548,Technology,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Los Angeles,Regular Air,19-06-2011,0.09,8.33,12,0.52,1.99,100.32,-17.01
4610,17-06-2011,Low,2548,Office Supplies,"#10 White Business Envelopes,4 1/8 x 9 1/2",Los Angeles,Regular Air,21-06-2011,0.08,15.67,44,0.38,1.39,678.72,203.01
19205,26-07-2011,Medium,2548,Office Supplies,Xerox 1935,Los Angeles,Regular Air,27-07-2011,0.04,26.38,56,0.39,5.86,1538.63,479.62
19205,26-07-2011,Medium,2548,Office Supplies,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Los Angeles,Regular Air,28-07-2011,0,3.26,37,0.41,1.86,128.87,2.36
27811,04-03-2012,Not Specified,2548,Office Supplies,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Los Angeles,Regular Air,06-03-2012,0.09,6.81,35,0.37,5.48,223.09,-73.623
27811,04-03-2012,Not Specified,2548,Office Supplies,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Los Angeles,Regular Air,05-03-2012,0.06,15.99,4,0.37,13.18,73.9,-39.6405
40997,21-04-2013,Low,2548,Office Supplies,Pizazz? Global Quick File?,Los Angeles,Regular Air,23-04-2013,0.03,14.97,1,0.57,7.51,22.61,-8.4
50181,30-05-2013,High,2548,Furniture,Global Deluxe High-Back Office Chair in Storm,Los Angeles,Delivery Truck,31-05-2013,0.04,135.99,3,0.76,28.63,434.6,-246.21
43713,07-09-2013,Medium,2548,Office Supplies,12 Colored Short Pencils,Los Angeles,Regular Air,09-09-2013,0.05,2.6,25,0.58,2.4,71.69,-17.69
53445,24-10-2013,High,2548,Office Supplies,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Los Angeles,Regular Air,26-10-2013,0.01,11.66,17,0.59,8.99,225.14,-44.33
53445,24-10-2013,High,2548,Office Supplies,Acco? Hot Clips? Clips to Go,Los Angeles,Regular Air,26-10-2013,0.02,3.29,44,0.4,1.35,154.63,11.23
90328,22-02-2011,Critical,2569,Office Supplies,Xerox 190,Danville,Express Air,23-02-2011,0.05,4.98,1,0.38,4.86,19.96,3.25
90328,22-02-2011,Critical,2569,Office Supplies,Barrel Sharpener,Danville,Regular Air,24-02-2011,0.03,3.57,10,0.59,4.17,36.34,-115.48
90328,22-02-2011,Critical,2569,Office Supplies,Newell 342,Danville,Regular Air,24-02-2011,0.06,3.28,5,0.56,3.97,16.82,-57.84
90330,31-03-2012,High,2569,Office Supplies,Xerox 198,Danville,Express Air,01-04-2012,0.02,4.98,3,0.38,8.33,19.78,-42.61
90327,25-10-2010,Critical,2570,Office Supplies,"Eureka Sanitaire ? Multi-Pro Heavy-Duty Upright, Disposable Bags",Davis,Regular Air,27-10-2010,0,4.37,19,0.59,5.15,87.85,-150.2604
90327,25-10-2010,Critical,2570,Furniture,Global Troy? Executive Leather Low-Back Tilter,Davis,Delivery Truck,26-10-2010,0.01,500.98,14,0.6,56,7429.63,4899.1288
90327,25-10-2010,Critical,2570,Furniture,"DAX Copper Panel Document Frame, 5 x 7 Size",Davis,Regular Air,25-10-2010,0.02,12.58,18,0.43,5.16,224.29,44.712
90327,25-10-2010,Critical,2570,Furniture,Deflect-O? Glasstique? Clear Desk Accessories,Davis,Regular Air,26-10-2010,0.1,7.7,7,0.52,3.68,51.2,-22.626
90332,14-09-2013,Medium,2570,Office Supplies,Avery Durable Binders,Davis,Regular Air,16-09-2013,0.01,2.88,17,0.36,1.49,50.23,7.27974
86118,16-05-2010,High,2610,Office Supplies,3M Organizer Strips,Davis,Regular Air,17-05-2010,0.09,5.4,9,0.37,7.78,49.24,-136.252
86120,11-02-2011,High,2610,Office Supplies,Newell 340,Davis,Regular Air,12-02-2011,0.05,2.88,3,0.56,0.7,8.47,0.35
90927,07-08-2010,High,2626,Office Supplies,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Menlo Park,Regular Air,08-08-2010,0.1,41.94,6,0.35,2.99,237.8,164.082
90928,18-02-2012,Low,2626,Office Supplies,"Conquest? 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Menlo Park,Regular Air,23-02-2012,0,56.96,14,0.56,13.22,864.94,596.8086
90928,18-02-2012,Low,2626,Technology,Okidata ML390 Turbo Dot Matrix Printers,Menlo Park,Delivery Truck,23-02-2012,0.08,442.14,13,0.56,14.7,5605.27,3867.6363
90929,27-02-2013,Critical,2626,Furniture,Bretford Rectangular Conference Table Tops,Menlo Park,Delivery Truck,01-03-2013,0.02,376.13,11,0.74,85.63,4319.87,483.95
90930,04-03-2013,Medium,2626,Office Supplies,Newell 338,Menlo Park,Regular Air,05-03-2013,0.05,2.94,4,0.58,0.7,11.82,1.82
90931,07-08-2013,High,2626,Office Supplies,"Brites Rubber Bands, 1 1/2 oz. Box",Menlo Park,Regular Air,07-08-2013,0.06,1.98,11,0.83,0.7,20.83,-5.87664
91386,17-09-2010,Low,2647,Office Supplies,Staples Surge Protector 6 outlet,Bakersfield,Regular Air,24-09-2010,0.1,10.98,5,0.58,3.99,52.21,-21.03
91386,17-09-2010,Low,2647,Furniture,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Bakersfield,Regular Air,19-09-2010,0.01,39.98,4,0.65,9.2,170.32,117.5208
91387,03-08-2011,Critical,2647,Office Supplies,"Avery? Durable Plastic 1"" Binders",Bakersfield,Regular Air,04-08-2011,0.01,4.54,10,0.36,5.83,48.5,-39.83278
89361,25-05-2010,Medium,2652,Office Supplies,Xerox 1938,Bakersfield,Regular Air,27-05-2010,0.06,47.9,2,0.37,5.86,94.2,21.78
89362,08-01-2012,Low,2652,Technology,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Bakersfield,Regular Air,12-01-2012,0.1,4.89,10,0.66,4.93,46.34,-172.794
89363,20-04-2013,Medium,2652,Office Supplies,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Bakersfield,Regular Air,21-04-2013,0.02,34.76,8,0.57,8.22,285.48,175.32
89364,19-08-2013,Low,2652,Furniture,"Bevis Round Conference Table Top, X-Base",Bakersfield,Delivery Truck,24-08-2013,0.03,179.29,18,0.74,29.21,3145.43,144.31432
37924,29-11-2010,High,2670,Office Supplies,Economy Rollaway Files,Los Angeles,Regular Air,29-11-2010,0.05,165.2,167,0.59,19.99,27587.55,2008.71
37924,29-11-2010,High,2670,Office Supplies,Model L Table or Wall-Mount Pencil Sharpener,Los Angeles,Regular Air,29-11-2010,0.09,17.99,71,0.57,8.65,1191.58,-80.53
54497,19-01-2011,Not Specified,2670,Office Supplies,Letter Size Cart,Los Angeles,Regular Air,22-01-2011,0.07,142.86,1,0.56,19.99,155.51,-139.744
12804,25-05-2013,Medium,2670,Office Supplies,Avery 497,Los Angeles,Regular Air,28-05-2013,0,3.08,27,0.37,0.5,88.79,28.47
12804,25-05-2013,Medium,2670,Office Supplies,Assorted Color Push Pins,Los Angeles,Regular Air,27-05-2013,0.08,1.81,65,0.52,0.75,109.21,-4.17
12804,25-05-2013,Medium,2670,Office Supplies,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Los Angeles,Express Air,27-05-2013,0.02,16.06,44,0.59,8.34,767.31,-44.92
39686,08-06-2013,Not Specified,2670,Office Supplies,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Los Angeles,Delivery Truck,09-06-2013,0.06,328.14,3,0.57,91.05,1108.2,-473.66
39686,08-06-2013,Not Specified,2670,Technology,8860,Los Angeles,Regular Air,09-06-2013,0,65.99,72,0.56,5.26,4126.07,791.901
49889,12-12-2013,Critical,2670,Office Supplies,Ibico Covers for Plastic or Wire Binding Elements,Los Angeles,Regular Air,14-12-2013,0.09,11.5,94,0.4,7.19,1066.94,-50.209
49889,12-12-2013,Critical,2670,Office Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Los Angeles,Express Air,14-12-2013,0.09,2.98,42,0.57,2.03,123.88,-22.32
89020,12-11-2011,Not Specified,2733,Office Supplies,Xerox 188,Dublin,Regular Air,13-11-2011,0.04,11.34,13,0.36,5.01,148.69,27.5
89020,12-11-2011,Not Specified,2733,Technology,5180,Dublin,Regular Air,14-11-2011,0.1,65.99,36,0.56,8.99,1860.26,581.5062
89022,18-07-2013,Not Specified,2733,Office Supplies,Serrated Blade or Curved Handle Hand Letter Openers,Dublin,Regular Air,20-07-2013,0.08,3.14,12,0.84,1.92,37.79,-48.11712
89024,19-08-2013,Medium,2733,Office Supplies,Self-Adhesive Address Labels for Typewriters by Universal,Dublin,Regular Air,19-08-2013,0.09,7.31,2,0.38,0.49,14.37,-1.21688
89024,19-08-2013,Medium,2733,Office Supplies,"Post-it? ?Important Message? Note Pad, Neon Colors, 50 Sheets/Pad",Dublin,Regular Air,21-08-2013,0.03,7.28,18,0.37,1.77,133.08,91.8252
91584,26-03-2010,Not Specified,2773,Office Supplies,Wilson Jones Impact Binders,Dublin,Regular Air,28-03-2010,0.1,5.18,2,0.36,5.74,10.96,-29.003
91585,12-07-2012,Not Specified,2773,Furniture,"Master Giant Foot? Doorstop, Safety Yellow",Dublin,Regular Air,14-07-2012,0.06,7.59,13,0.42,4,94.12,17.15
91585,12-07-2012,Not Specified,2773,Office Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Dublin,Regular Air,14-07-2012,0.01,2.98,11,0.57,2.03,33.11,-30.39
87433,04-11-2011,Low,2799,Furniture,Bush Mission Pointe Library,East Los Angeles,Delivery Truck,09-11-2011,0.05,150.98,30,0.65,66.27,4531.85,153.81
87434,12-04-2013,High,2799,Office Supplies,ACCOHIDE? Binder by Acco,East Los Angeles,Regular Air,14-04-2013,0,4.13,6,0.38,5.34,28.16,-68.1375
86227,05-02-2010,Medium,2803,Technology,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",East Los Angeles,Delivery Truck,06-02-2010,0.07,500.98,10,0.38,28.14,3913.02,2699.9838
86227,05-02-2010,Medium,2803,Office Supplies,"Hot File? 7-Pocket, Floor Stand",East Los Angeles,Regular Air,07-02-2010,0.1,178.47,1,0.55,19.99,180.14,-170.98
86229,26-09-2011,Low,2803,Furniture,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,East Los Angeles,Regular Air,28-09-2011,0.04,6.64,3,0.37,4.95,22.77,14.57
86230,30-10-2011,High,2803,Office Supplies,"Adams Phone Message Book, 200 Message Capacity, 8 1/16? x 11?",East Los Angeles,Regular Air,30-10-2011,0.07,6.88,20,0.39,2,132.7,68.1444
86230,30-10-2011,High,2803,Office Supplies,"Binney & Smith inkTank? Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",East Los Angeles,Regular Air,30-10-2011,0.01,2.52,7,0.44,4.28,20.68,-44.874
87722,24-05-2011,Low,2827,Technology,TDK 4.7GB DVD+RW,El Cajon,Regular Air,26-05-2011,0.08,14.48,2,0.49,1.99,27.57,-29.71
87724,01-09-2013,Not Specified,2827,Technology,"Memorex 4.7GB DVD-RAM, 3/Pack",El Cajon,Regular Air,03-09-2013,0,31.78,15,0.42,1.99,495.77,342.0813
87720,19-02-2010,High,2828,Office Supplies,X-Rack? File for Hanging Folders,El Centro,Regular Air,21-02-2010,0.05,11.29,8,0.59,5.03,90.46,-35.26
87721,01-12-2010,Medium,2828,Technology,"80 Minute CD-R Spindle, 100/Pack - Staples",El Centro,Regular Air,02-12-2010,0.07,39.48,12,0.54,1.99,467.03,322.2507
87723,07-03-2012,Low,2828,Office Supplies,Boston 16765 Mini Stand Up Battery Pencil Sharpener,El Centro,Regular Air,12-03-2012,0.05,11.66,10,0.59,8.99,114.38,-182.87
10919,27-03-2011,High,2842,Office Supplies,Tennsco Industrial Shelving,Los Angeles,Regular Air,27-03-2011,0.07,48.91,42,0.83,35,2040.95,-1231.87
44647,24-01-2013,Low,2842,Furniture,Global Troy? Executive Leather Low-Back Tilter,Los Angeles,Delivery Truck,24-01-2013,0.06,500.98,52,0.6,26,25712.3,2755.344
44647,24-01-2013,Low,2842,Office Supplies,Recycled Eldon Regeneration Jumbo File,Los Angeles,Regular Air,28-01-2013,0.05,12.28,26,0.57,6.13,328.15,-58.816
87621,29-05-2011,Low,2930,Office Supplies,Xerox 1899,El Centro,Regular Air,05-06-2011,0.09,5.78,11,0.36,4.96,59.74,-58.25
87619,30-08-2010,Not Specified,2931,Office Supplies,Newell 309,El Dorado Hills,Regular Air,30-08-2010,0.1,11.55,12,0.55,2.36,135.77,69.7672
87622,03-07-2011,Critical,2931,Technology,Hewlett-Packard 2600DN Business Color Inkjet Printer,El Dorado Hills,Delivery Truck,05-07-2011,0.06,119.99,11,0.39,56.14,1270.75,-34.3041
87622,03-07-2011,Critical,2931,Office Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",El Dorado Hills,Regular Air,06-07-2011,0.07,36.55,7,0.41,13.89,253.89,104.37
87626,25-10-2012,High,2931,Technology,StarTAC 7760,El Dorado Hills,Regular Air,26-10-2012,0.07,65.99,13,0.59,3.99,732.4,248.95476
87627,28-11-2012,Critical,2931,Furniture,"Eldon Expressions? Desk Accessory, Wood Pencil Holder, Oak",El Dorado Hills,Express Air,29-11-2012,0.03,9.65,3,0.55,6.22,39.32,2.596
87627,28-11-2012,Critical,2931,Office Supplies,Newell 314,El Dorado Hills,Regular Air,30-11-2012,0.08,5.58,41,0.6,0.7,217.39,107.91
87628,29-03-2013,Critical,2931,Office Supplies,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",El Dorado Hills,Delivery Truck,30-03-2013,0,68.81,7,0.41,60,525.05,-520.55
54949,10-08-2010,Low,3004,Office Supplies,Xerox 1930,Los Angeles,Regular Air,15-08-2010,0.08,6.48,58,0.36,6.81,382.33,-94.59
54949,10-08-2010,Low,3004,Office Supplies,"Tennsco Lockers, Gray",Los Angeles,Delivery Truck,17-08-2010,0.09,20.98,13,0.78,53.03,356.61,-293.74
32931,15-02-2011,Low,3004,Office Supplies,Avery 484,Los Angeles,Regular Air,22-02-2011,0.06,2.88,31,0.36,0.5,86.1,32.7
32931,15-02-2011,Low,3004,Office Supplies,Eldon Simplefile? Box Office?,Los Angeles,Regular Air,20-02-2011,0.08,12.44,25,0.57,6.27,298.11,-60.79
44005,03-09-2011,Medium,3004,Technology,US Robotics 56K V.92 External Faxmodem,Los Angeles,Regular Air,04-09-2011,0.02,99.99,13,0.52,19.99,1361.95,-270.48
45668,12-12-2011,Not Specified,3004,Furniture,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Los Angeles,Delivery Truck,13-12-2011,0.01,81.94,15,0.6,55.81,1321.44,-298.9
40612,28-02-2012,High,3004,Office Supplies,Newell 327,Los Angeles,Regular Air,29-02-2012,0.1,2.21,10,0.58,1.12,21.33,-6.84
59686,08-03-2012,Low,3004,Office Supplies,Wilson Jones ?Snap? Scratch Pad Binder Tool for Ring Binders,Los Angeles,Regular Air,13-03-2012,0.01,5.8,46,0.4,5.59,273.05,-106.421
27872,13-10-2012,Not Specified,3004,Office Supplies,"GBC Laser Imprintable Binding System Covers, Desert Sand",Los Angeles,Regular Air,15-10-2012,0.01,14.27,49,0.38,7.27,761.87,29.1448
41987,21-10-2012,Not Specified,3004,Furniture,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Los Angeles,Delivery Truck,22-10-2012,0.05,320.64,49,0.66,29.2,12702.85,1408.088
37700,08-12-2013,Critical,3004,Office Supplies,GBC Therma-A-Bind 250T Electric Binding System,Los Angeles,Express Air,11-12-2013,0.05,122.99,54,0.37,19.99,6781.02,1169.7105
89071,09-07-2010,Critical,3017,Office Supplies,Staples Brown Kraft Recycled Clasp Envelopes,Encinitas,Regular Air,10-07-2010,0.01,5.58,1,0.35,5.3,11.16,-7.25
89071,09-07-2010,Critical,3017,Office Supplies,4009? Highlighters by Sanford,Encinitas,Regular Air,10-07-2010,0.03,3.98,11,0.52,0.7,45.22,31.2018
89073,25-06-2011,Medium,3017,Office Supplies,Binder Posts,Encinitas,Regular Air,26-06-2011,0.04,5.74,3,0.39,5.01,19.17,-16.0816
89073,25-06-2011,Medium,3017,Office Supplies,Storex DuraTech Recycled Plastic Frosted Binders,Encinitas,Regular Air,26-06-2011,0.06,4.24,8,0.35,5.41,34.58,-57.4724
89075,24-06-2013,High,3017,Technology,StarTAC 7760,Encinitas,Regular Air,26-06-2013,0.02,65.99,18,0.59,3.99,989.45,682.7205
89789,05-09-2010,High,3048,Furniture,SAFCO Arco Folding Chair,Berkeley,Express Air,07-09-2010,0.06,276.2,10,,24.49,2610.56,1167.38
89790,04-03-2011,Low,3048,Office Supplies,Xerox 1933,Berkeley,Regular Air,11-03-2011,0.08,12.28,5,0.38,4.86,61.66,31.54
89791,06-02-2012,High,3048,Furniture,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Berkeley,Express Air,07-02-2012,0.09,30.93,3,0.44,3.92,87.78,60.5682
89792,01-05-2012,Medium,3048,Furniture,Bretford CR4500 Series Slim Rectangular Table,Berkeley,Delivery Truck,03-05-2012,0.09,348.21,5,0.62,40.19,1663.19,298.83
89795,05-09-2013,High,3048,Office Supplies,Newell 346,Berkeley,Regular Air,07-09-2013,0.09,2.88,8,0.56,0.7,22.79,3.0348
14756,31-08-2010,Low,3075,Furniture,"Executive Impressions 13"" Clairmont Wall Clock",Los Angeles,Regular Air,31-08-2010,0.06,19.23,4,0.44,6.15,84.6,-25.38
38979,26-02-2011,Low,3075,Furniture,"Situations Contoured Folding Chairs, 4/Set",Los Angeles,Delivery Truck,26-02-2011,0.07,70.98,48,0.6,59.81,3355.1,-1701.96
38979,26-02-2011,Low,3075,Technology,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Los Angeles,Regular Air,03-03-2011,0.06,82.99,34,0.44,5.5,2864.55,1021.07
38979,26-02-2011,Low,3075,Office Supplies,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Los Angeles,Regular Air,03-03-2011,0.02,1.95,31,0.46,1.63,65.61,-16.63
24577,01-03-2011,Medium,3075,Office Supplies,Xerox 1929,Los Angeles,Regular Air,02-03-2011,0.05,22.84,8,0.39,5.47,180.79,20.09
30497,06-02-2012,Critical,3075,Office Supplies,Premium Transparent Presentation Covers by GBC,Los Angeles,Express Air,08-02-2012,0.03,20.98,38,0.37,8.83,790.08,85.68
30497,06-02-2012,Critical,3075,Office Supplies,Xerox 1947,Los Angeles,Regular Air,08-02-2012,0.06,5.98,35,0.4,5.35,214.58,-61.9
37252,19-11-2012,Low,3075,Office Supplies,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Los Angeles,Regular Air,21-11-2012,0.03,70.97,71,0.59,3.5,5083.23,408.73
37252,19-11-2012,Low,3075,Technology,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Los Angeles,Regular Air,23-11-2012,0.02,8.32,3,0.74,2.38,31.86,-31.2
37252,19-11-2012,Low,3075,Technology,US Robotics 56K V.92 Internal PCI Faxmodem,Los Angeles,Regular Air,21-11-2012,0.1,49.99,170,0.45,19.99,7945.9,-37.19
37252,19-11-2012,Low,3075,Furniture,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Los Angeles,Delivery Truck,24-11-2012,0.03,880.98,116,0.62,44.55,100119.16,7497.55
7107,04-01-2013,Not Specified,3075,Furniture,Eldon Advantage? Foldable Chair Mats for Low Pile Carpets,Los Angeles,Regular Air,04-01-2013,0.02,54.2,3,0.64,11.1,172.04,57.232
7107,04-01-2013,Not Specified,3075,Office Supplies,"Snap-A-Way? Black Print Carbonless Ruled Speed Letter, Triplicate",Los Angeles,Regular Air,06-01-2013,0.06,37.94,3,0.38,5.08,113.14,-33.968
7107,04-01-2013,Not Specified,3075,Office Supplies,Recycled Steel Personal File for Standard File Folders,Los Angeles,Regular Air,05-01-2013,0.1,55.29,35,0.59,5.08,1886.52,163.12
42823,25-06-2013,Medium,3075,Office Supplies,Xerox 1980,Los Angeles,Express Air,27-06-2013,0.05,4.28,12,0.4,6.18,73.71,-22.56
31681,07-11-2013,Not Specified,3075,Office Supplies,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Los Angeles,Regular Air,08-11-2013,0.02,5.28,137,0.4,5.66,764.75,-93.78
88543,03-06-2010,Not Specified,3151,Furniture,Bevis Rectangular Conference Tables,Twentynine Palms,Delivery Truck,03-06-2010,0.01,145.98,9,0.69,46.2,1370.79,-134.512
88544,04-08-2010,Critical,3151,Technology,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Twentynine Palms,Delivery Truck,05-08-2010,0.01,3502.14,1,0.57,8.73,3501.79,-4075.933992
88544,04-08-2010,Critical,3151,Office Supplies,Acme Galleria? Hot Forged Steel Scissors with Colored Handles,Twentynine Palms,Regular Air,05-08-2010,0.06,15.73,4,0.56,7.42,63.04,-18.5588
88545,16-08-2010,Not Specified,3151,Office Supplies,"BOSTON? Ranger? #55 Pencil Sharpener, Black",Twentynine Palms,Express Air,18-08-2010,0.05,25.99,18,0.56,5.37,451.35,220.3572
88546,28-08-2010,Medium,3151,Office Supplies,"Fiskars 8"" Scissors, 2/Pack",Twentynine Palms,Regular Air,31-08-2010,0.04,17.24,7,0.56,3.26,119.6,47.73
88547,11-09-2010,Medium,3151,Office Supplies,Avery Hanging File Binders,Twentynine Palms,Regular Air,12-09-2010,0.02,5.98,10,0.39,1.49,59.9,28.526
88548,29-09-2010,High,3151,Furniture,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Twentynine Palms,Regular Air,02-10-2010,0.01,99.23,1,0.35,8.99,99.22,-87.46
88549,11-12-2012,High,3151,Office Supplies,Belkin 6 Outlet Metallic Surge Strip,Twentynine Palms,Regular Air,11-12-2012,0.03,10.89,13,0.59,4.5,139.66,-13.165
88549,11-12-2012,High,3151,Furniture,"Dana Fluorescent Magnifying Lamp, White, 36""",Twentynine Palms,Regular Air,12-12-2012,0.06,50.98,13,0.55,22.24,640.33,113.04
88550,11-01-2013,Critical,3151,Office Supplies,"Black Print Carbonless Snap-Off? Rapid Letter, 8 1/2"" x 7""",Twentynine Palms,Regular Air,12-01-2013,0.08,9.11,5,0.4,2.15,45.41,31.3329
88551,03-03-2013,Critical,3151,Furniture,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Twentynine Palms,Regular Air,04-03-2013,0.05,22.72,5,0.44,8.99,113.66,21.96
88551,03-03-2013,Critical,3151,Technology,5180,Twentynine Palms,Express Air,05-03-2013,0.07,65.99,12,0.56,8.99,654.34,451.4946
88552,28-03-2013,Low,3151,Furniture,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Twentynine Palms,Delivery Truck,04-04-2013,0.07,180.98,8,0.69,30,1394.63,241.06
88552,28-03-2013,Low,3151,Office Supplies,"Speediset Carbonless Redi-Letter? 7"" x 8 1/2""",Twentynine Palms,Regular Air,04-04-2013,0.02,10.31,10,0.38,1.79,107.55,74.2095
88553,28-08-2013,Medium,3151,Furniture,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Twentynine Palms,Delivery Truck,30-08-2013,0.07,218.75,10,0.77,69.64,1705.65,-293.11544
